GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000059022	62.7487970976115	-0.0950278193711052	0.116299424435336	-0.821175841537787	0.411546115197577	0.999831983216163
ENSMUSG00000038058	250.145288866652	0.0695370454210517	0.115013521007413	0.604421899722775	0.545563179435261	0.999831983216163
ENSMUSG00000068794	18.5496242978088	0.107037923681821	0.090351881096507	1.16892408984461	0.242434216778803	0.999831983216163
ENSMUSG00000033174	3057.94196087169	-0.0787309206821713	0.0893003301246493	-0.881716638156075	0.377930061209106	0.999831983216163
ENSMUSG00000038456	868.937122772483	-0.0805430402831203	0.0933336940887881	-0.86297313747231	0.388152236504194	0.999831983216163
ENSMUSG00000015112	208.35338886431	0.0929250266781586	0.121778788536426	0.762081118189417	0.446011591422161	0.999831983216163
ENSMUSG00000001630	1394.26193019958	0.0394723859595818	0.0932099375604811	0.423472511259434	0.671950550276418	0.999831983216163
ENSMUSG00000030187	11.7899788444888	0.0416326704055409	0.0750093446967676	0.548374838247099	0.583434549878819	0.999831983216163
ENSMUSG00000030275	17111.613339197	-0.0159606609737796	0.0874146505681766	-0.182590906148879	0.855119020229836	0.999831983216163
ENSMUSG00000043088	154.313569634748	0.181686490219563	0.121764566962485	1.48696244876004	0.137024729018125	0.999831983216163
ENSMUSG00000030329	2864.35761071177	0.116992399399304	0.0820296806467836	1.42609658951742	0.153840463104534	0.999831983216163
ENSMUSG00000043832	16.0714659122793	0.0134651037776881	0.0810125435229468	0.165148992790467	0.868826711727544	0.999831983216163
ENSMUSG00000005667	509.432338812318	-0.0922160328663698	0.103472317698428	-0.891260444289157	0.372789464112242	0.999831983216163
ENSMUSG00000030216	2297.72545886438	0.01930583096816	0.0874538584824695	0.220751240436484	0.82528613140467	0.999831983216163
ENSMUSG00000029569	1107.29792154882	-0.0426825075228049	0.090852769207807	-0.469815405952372	0.638486906622972	0.999831983216163
ENSMUSG00000030101	1071.33416667685	0.120706929400539	0.0911577388224576	1.32407887065239	0.185476852095031	0.999831983216163
ENSMUSG00000079426	2366.23692301565	-0.0765516292358018	0.086363866745367	-0.886422400343671	0.375389952844006	0.999831983216163
ENSMUSG00000048776	91.1878751109873	0.045621722942624	0.121637198789022	0.374589293966217	0.707965936430279	0.999831983216163
ENSMUSG00000029670	1231.93630886311	-0.0219988661888043	0.0892999142470096	-0.246348710103344	0.805412306281307	0.999831983216163
ENSMUSG00000030083	1493.83369609021	0.0333822378435882	0.0941406969575369	0.354571461345199	0.722910659293038	0.999831983216163
ENSMUSG00000029994	148.277940514749	-0.0886916989232168	0.120504335266532	-0.736362475672639	0.461510134517401	0.999831983216163
ENSMUSG00000029910	458.076144704921	0.0137150937105849	0.106724315833814	0.128516039039878	0.89774060615651	0.999831983216163
ENSMUSG00000035199	4107.78914634801	-0.0677183111213661	0.0971284032240394	-0.697326522553938	0.485598473406547	0.999831983216163
ENSMUSG00000056666	188.366189371812	0.176105880445905	0.118201880112456	1.48821560154683	0.136694044085433	0.999831983216163
ENSMUSG00000003477	27.4272903807447	0.0735112571895412	0.100119697700186	0.729621798933874	0.465621393736329	0.999831983216163
ENSMUSG00000079304	132.505093720944	-0.122526930076945	0.121670641388001	-1.00876585200834	0.313086941571778	0.999831983216163
ENSMUSG00000042599	4972.72786790565	-0.164049607977524	0.101869193750795	-1.61150819300532	0.107069002933066	0.999831983216163
ENSMUSG00000030313	4164.06213975184	-0.040168777218038	0.0915358295345116	-0.43886504920455	0.660759322971662	0.999831983216163
ENSMUSG00000055799	196.171838813364	-0.0767166300289113	0.119269903696719	-0.643329618998715	0.520010241166331	0.999831983216163
ENSMUSG00000030303	1373.56408112264	-0.095217931182533	0.0968407703841579	-0.983432842676584	0.325394452810929	0.999831983216163
ENSMUSG00000030059	2647.94627690322	-0.0218405253492607	0.09348319878987	-0.233647261442574	0.815258833739865	0.999831983216163
ENSMUSG00000029920	1605.86442715658	-0.00620170666100469	0.0883645064460829	-0.0701842462910433	0.944047013041418	0.999831983216163
ENSMUSG00000020440	2328.09912351061	-0.0574868212498026	0.0992132265612725	-0.579504313062518	0.562248937226758	0.999831983216163
ENSMUSG00000014550	2381.04757778781	-0.00565920236283605	0.0962739918222307	-0.058781979775809	0.953125761694419	0.999831983216163
ENSMUSG00000029782	1315.63340908829	0.0661097304749063	0.0937588501739003	0.705042668585118	0.480783683128379	0.999831983216163
ENSMUSG00000040797	3824.829461106	0.0438194832874239	0.0795865844395818	0.550572555579498	0.581926726589461	0.999831983216163
ENSMUSG00000045100	364.899235531058	-0.0256782725599452	0.109767809288482	-0.233953316408768	0.815021221032076	0.999831983216163
ENSMUSG00000030353	478.336820588868	-0.0296551156556491	0.107101220411031	-0.276879949389337	0.781872289002365	0.999831983216163
ENSMUSG00000072770	352.931515545953	0.0567825559132844	0.117427540485787	0.483183758002841	0.628965266725012	0.999831983216163
ENSMUSG00000048108	613.564305887697	0.131659195113879	0.109939244290182	1.1820266825978	0.237195113692709	0.999831983216163
ENSMUSG00000029781	1252.05685920926	-0.0523733326962985	0.0971742985954925	-0.538973397318757	0.589905210753317	0.999831983216163
ENSMUSG00000079654	124.458982845429	0.0091228544795811	0.121503049391627	0.0750954630578208	0.940138757589206	0.999831983216163
ENSMUSG00000063975	49.9469282559255	-0.056480114987533	0.114051281327767	-0.496451952230489	0.619575578721375	0.999831983216163
ENSMUSG00000029676	1216.86737474458	-0.00965115897031311	0.0953053067839123	-0.101266451985838	0.919338946695173	0.999831983216163
ENSMUSG00000030036	672.641169661755	-0.0289551111986232	0.100251189908199	-0.288839518046301	0.772704189322673	0.999831983216163
ENSMUSG00000037997	661.33102539569	-0.0430828774387323	0.0990228479230613	-0.435082683323939	0.663502412343927	0.999831983216163
ENSMUSG00000030315	559.832164333244	0.0409063890173668	0.103617926794168	0.394771252181223	0.693011712771668	0.999831983216163
ENSMUSG00000029638	192.384537534721	-0.0584088559125422	0.120098533571988	-0.486811050140193	0.626392238792256	0.999831983216163
ENSMUSG00000036371	11347.1774743847	-0.0375106908134165	0.0840113001424209	-0.446519725521035	0.655221867169629	0.999831983216163
ENSMUSG00000035158	555.499984319401	0.0654902246922015	0.111576966961697	0.586731652757523	0.5573839458907	0.999831983216163
ENSMUSG00000001642	730.415387616883	0.157370231602859	0.10380794289089	1.5154033426703	0.129670291416599	0.999831983216163
ENSMUSG00000030137	1148.56975262494	-0.114278329983558	0.103749295526878	-1.10198783311439	0.270466961151818	0.999831983216163
ENSMUSG00000042742	1876.96891235559	-0.0798395658571181	0.093303695545457	-0.855811480046457	0.392102064200196	0.999831983216163
ENSMUSG00000060032	518.517069598822	-0.0122258147495317	0.101540701922199	-0.120399066990606	0.904167030460089	0.999831983216163
ENSMUSG00000035378	139.406890241336	0.0112021471588203	0.121226901281208	0.0924214335239568	0.926363210817201	0.999831983216163
ENSMUSG00000038074	745.770284015339	-0.00445042810949422	0.0980670656438747	-0.0453838127196942	0.963801383271169	0.999831983216163
ENSMUSG00000034639	213.582542690046	0.0890531846436586	0.118424432080852	0.75173212718748	0.452212165933722	0.999831983216163
ENSMUSG00000039419	2806.57257317793	0.164779187990322	0.0954316722545389	1.7260402969064	0.0843401633990381	0.999831983216163
ENSMUSG00000030223	284.949735050693	-0.00103916458506271	0.100808079740896	-0.0103090834412356	0.991774687180339	0.999831983216163
ENSMUSG00000030301	1413.42959162244	0.128449768610155	0.0974409801559085	1.31795139694869	0.18751991859608	0.999831983216163
ENSMUSG00000035357	127.436743831531	0.134684153244967	0.121473792311481	1.10673417300593	0.268408875999451	0.999831983216163
ENSMUSG00000068335	35.9437929397152	0.0723925011809641	0.107702680755319	0.669230894471505	0.503348201476743	0.999831983216163
ENSMUSG00000052419	1459.33086793852	0.0269775345887896	0.0884414226934938	0.305022966554813	0.760348660529041	0.999831983216163
ENSMUSG00000068250	713.002999568488	-0.0362274300136415	0.0992267385894878	-0.365108533664622	0.715030391050552	0.999831983216163
ENSMUSG00000004988	24.6007442835623	-0.0754477157034885	0.099391120052771	-0.767261444621334	0.442926086942143	0.999831983216163
ENSMUSG00000040669	1745.18010415896	-0.0348217459420439	0.0894515416173654	-0.389289291027453	0.697062157288839	0.999831983216163
ENSMUSG00000034192	370.873184244309	0.120694240691428	0.111110513639749	1.08586253197141	0.277539815771807	0.999831983216163
ENSMUSG00000056215	61.106245931672	0.0718642311755299	0.11703577522558	0.612812625318854	0.540000241832688	0.999831983216163
ENSMUSG00000003031	5711.04592147189	0.0246310841373067	0.0872261934964148	0.282371890030078	0.77765836685294	0.999831983216163
ENSMUSG00000067825	891.654652658702	-0.00790792624172674	0.0950687309351817	-0.0831814825162087	0.933707236517841	0.999831983216163
ENSMUSG00000032712	995.248732304218	-0.0455376395931466	0.100299180640145	-0.454084266708099	0.649768176870307	0.999831983216163
ENSMUSG00000029918	901.2005019564	0.0971511152082533	0.0963329456990663	1.00836982156631	0.313276955084438	0.999831983216163
ENSMUSG00000045962	11905.3296483301	-0.0922570826956351	0.0829801178972146	-1.11193052204089	0.266168024228405	0.999831983216163
ENSMUSG00000055003	1084.26607205031	-0.0160172761673915	0.0992741779082172	-0.161356189698641	0.871812870014635	0.999831983216163
ENSMUSG00000029765	2419.3438628511	0.0357520766016141	0.100268664846498	0.356536284491019	0.721438983910669	0.999831983216163
ENSMUSG00000030249	362.865698127068	0.0684409825501459	0.113689000761788	0.601879991007704	0.547254024100644	0.999831983216163
ENSMUSG00000079495	15.8217861072404	0.0904888370617099	0.0861962685269963	1.0346517532904	0.300831575325805	0.999831983216163
ENSMUSG00000029684	4920.03183707003	-0.0228481615333156	0.0897922562318748	-0.254467187878756	0.799134650212365	0.999831983216163
ENSMUSG00000054226	4140.44582011993	-0.0484777756781874	0.10604223475103	-0.457265814168187	0.647479998240293	0.999831983216163
ENSMUSG00000030254	354.916689430099	0.0017733340888918	0.109567874080045	0.0161856845219345	0.987086256065706	0.999831983216163
ENSMUSG00000004270	584.68503395907	-0.151393016913251	0.102253475947003	-1.48067413645624	0.138693429193239	0.999831983216163
ENSMUSG00000047735	297.683862234366	0.140274675680716	0.115282021852209	1.21597450927111	0.223994632541189	0.999831983216163
ENSMUSG00000030259	1547.35834814923	-0.135246965691091	0.0878512862645838	-1.53959551029405	0.123658980554095	0.999831983216163
ENSMUSG00000051124	23.1691530292653	0.0549932403653045	0.0962510812834484	0.56681786636033	0.570837930758936	0.999831983216163
ENSMUSG00000038346	1780.6773062454	-0.0239126368039618	0.09650390694164	-0.247788278933007	0.80429822423309	0.999831983216163
ENSMUSG00000030094	649.640500746084	0.13165941824817	0.0988701561870674	1.33147618623946	0.183032375617573	0.999831983216163
ENSMUSG00000030316	489.421287297555	0.0606492751176107	0.105121195992744	0.576873887037711	0.564024651869303	0.999831983216163
ENSMUSG00000030235	2268.23095741353	0.051487481662927	0.100173376739009	0.513882307208754	0.607334278121123	0.999831983216163
ENSMUSG00000030247	123.609090464936	0.0132710713980143	0.121883042464126	0.10882136740093	0.91334417572847	0.999831983216163
ENSMUSG00000063884	2469.28161559871	3.90575071083259e-05	0.0845844428774326	0.000462318786127848	0.99963112299152	0.999831983216163
ENSMUSG00000030120	9750.28011806474	-0.02829097431936	0.0786092363140025	-0.359901697678512	0.718920647425751	0.999831983216163
ENSMUSG00000030061	4829.54875760909	-0.00285046155510905	0.0799326346525794	-0.0356605057698213	0.97155306233771	0.999831983216163
ENSMUSG00000024211	240.782115264283	0.14822527744172	0.117001640664803	1.26597261186707	0.205522887894939	0.999831983216163
ENSMUSG00000004980	24641.3894390598	0.00854205702837102	0.0814967243957249	0.104814572785926	0.916522946335493	0.999831983216163
ENSMUSG00000038065	5199.0108890552	0.0129890703888469	0.0834157616408567	0.155714698085362	0.87625791110048	0.999831983216163
ENSMUSG00000019577	580.594488251942	-0.0790998788954901	0.111308068258363	-0.710789467734598	0.477214708229911	0.999831983216163
ENSMUSG00000014747	199.781334341171	-0.050851466940593	0.118218607353491	-0.430300802530672	0.666976843401865	0.999831983216163
ENSMUSG00000030170	41.7056005092125	-0.0282358688595445	0.109232382934474	-0.259111780898345	0.795548995296264	0.999831983216163
ENSMUSG00000029798	147.613696009164	0.16000379247616	0.120717469240132	1.32335216775209	0.185718290648728	0.999831983216163
ENSMUSG00000009281	179.667434157465	0.0240092216477034	0.11910149771931	0.2016069580535	0.840224005187255	0.999831983216163
ENSMUSG00000052751	1658.92999910347	0.0627438846147468	0.0928903403780307	0.675390703417371	0.499427570369531	0.999831983216163
ENSMUSG00000042389	757.692334196268	-0.0681090798797353	0.0954771467518199	-0.713350234083322	0.475629059931089	0.999831983216163
ENSMUSG00000069678	346.855122144177	0.063073175308246	0.112473790550383	0.560588322552512	0.575078213960762	0.999831983216163
ENSMUSG00000030265	2577.25229578284	-0.0662725302546181	0.0906797024965527	-0.730929572562301	0.464822171719461	0.999831983216163
ENSMUSG00000038871	2302.68750897834	-0.0335981905526653	0.0902063497771961	-0.37247876759363	0.709536417574404	0.999831983216163
ENSMUSG00000049939	3317.90738992906	-0.00470572345732323	0.0850094739579938	-0.0553540593623855	0.955856395003813	0.999831983216163
ENSMUSG00000030123	968.915236180302	0.0806746687645317	0.102272392480569	0.78857456819877	0.430360699882524	0.999831983216163
ENSMUSG00000029814	291.773610736819	-0.152687627652348	0.114667311075076	-1.33241466287815	0.182723966460855	0.999831983216163
ENSMUSG00000052738	4365.75699418953	0.0756317718953917	0.0828644219327569	0.912650541877591	0.361426363447372	0.999831983216163
ENSMUSG00000042447	1134.75141820254	0.015738339853623	0.0985367309474325	0.159726772284469	0.873096310424404	0.999831983216163
ENSMUSG00000003452	4012.51606003062	-0.0858396957881152	0.0874402377986786	-0.981819186491681	0.326188934157086	0.999831983216163
ENSMUSG00000054966	35.4215802207312	-0.137900933130293	0.107854154406155	-1.29400654000855	0.195663161801889	0.999831983216163
ENSMUSG00000042810	3134.59408270037	0.0766422138695892	0.0821620949850929	0.93276086538923	0.350943451205873	0.999831983216163
ENSMUSG00000049232	966.482432298223	0.0604224056767369	0.0952466801243902	0.634372322328625	0.525837868008822	0.999831983216163
ENSMUSG00000061762	152.516631483281	0.0582503326196351	0.0711258052959258	0.799994850874831	0.423713780489069	0.999831983216163
ENSMUSG00000029771	70.0350706530005	0.0444872282714122	0.117928361116802	0.376220431876635	0.706753026925906	0.999831983216163
ENSMUSG00000039958	154.377924362864	0.0888128855674175	0.120127173995546	0.738718331367718	0.460078052083534	0.999831983216163
ENSMUSG00000063870	7648.97680487461	-0.0620386814818961	0.0906095612285248	-0.684770257860796	0.49348890627477	0.999831983216163
ENSMUSG00000029629	2698.24979670534	-0.042092317635885	0.0944135234385385	-0.445872207525656	0.655689559094222	0.999831983216163
ENSMUSG00000052656	3592.82240958306	-0.0168363676519194	0.0793205183150991	-0.212259068941073	0.831904926084959	0.999831983216163
ENSMUSG00000051855	126.545579529274	0.0752446416254159	0.121609873164068	0.618167505255491	0.536464927633365	0.999831983216163
ENSMUSG00000008845	108.680024120896	-0.188214625003748	0.121054001517271	-1.56340842331953	0.117956560165305	0.999831983216163
ENSMUSG00000030282	2466.37532853144	0.102639670744083	0.0878113769366147	1.16873354789695	0.242511001111041	0.999831983216163
ENSMUSG00000038167	16.0548055834	-0.0163537249111647	0.0859113480029854	-0.190878977437479	0.848620410913676	0.999831983216163
ENSMUSG00000029552	88.5397969557287	0.0286247850624177	0.12160975019702	0.23518393517425	0.814065974218271	0.999831983216163
ENSMUSG00000050732	524.225783545774	0.160845795803369	0.102215834076807	1.573269302484	0.115656474205105	0.999831983216163
ENSMUSG00000029862	624.148910100419	0.0473327130417742	0.0994582659228189	0.47587165737847	0.634165815305229	0.999831983216163
ENSMUSG00000030102	102292.212890823	-0.0682487550410432	0.107198244636995	-0.636942594799361	0.524162236366594	0.999831983216163
ENSMUSG00000030020	1268.47909981837	0.072013388094066	0.110866394347434	0.649304442843169	0.516141614628316	0.999831983216163
ENSMUSG00000093661	555.253647465949	-0.032990215941685	0.102539179000373	-0.321730187887512	0.74765710617678	0.999831983216163
ENSMUSG00000051343	3387.23528294732	0.074777348913447	0.0806140669903819	0.927550644759082	0.35364070956029	0.999831983216163
ENSMUSG00000030204	1810.23370343169	0.0467729658405971	0.085517009439868	0.546926336539997	0.584429341211191	0.999831983216163
ENSMUSG00000030093	2005.25189745129	-0.0316433114553589	0.10011147283547	-0.31609137659734	0.751933151929029	0.999831983216163
ENSMUSG00000012483	328.057293820982	0.0948938485840477	0.110216105372863	0.86076227284526	0.389368987632881	0.999831983216163
ENSMUSG00000002930	8849.70814632337	-0.0438349544940909	0.108827982809149	-0.402911872157563	0.68701305721165	0.999831983216163
ENSMUSG00000030264	886.534066934423	0.031126600508269	0.0969016929007988	0.321206775536294	0.748053697854824	0.999831983216163
ENSMUSG00000031668	1482.60894287078	0.0299941753124011	0.0895471358980821	0.334952363202935	0.737661021141582	0.999831983216163
ENSMUSG00000029672	1033.09376752094	0.0784830482212834	0.0956915495091086	0.82012840330998	0.412142911801502	0.999831983216163
ENSMUSG00000051499	173.125110538472	-0.109436154941615	0.119633351412187	-0.915213503985107	0.360079556732828	0.999831983216163
ENSMUSG00000048930	985.21489937639	-0.0762260897129662	0.0928634463647994	-0.820844254215701	0.411734987490242	0.999831983216163
ENSMUSG00000030226	209.187484264564	0.0907407107153231	0.090866801049581	0.980090484008621	0.327041456011546	0.999831983216163
ENSMUSG00000030000	5069.4638111447	-0.0131113629476479	0.0814994159923997	-0.160878736732783	0.8721889097714	0.999831983216163
ENSMUSG00000056698	956.112227593832	-0.0146806761465685	0.0920888671696089	-0.159419842672239	0.873338106635499	0.999831983216163
ENSMUSG00000039841	1081.17236796496	-0.0188177915564475	0.0923518328444027	-0.203767586475966	0.838535123626681	0.999831983216163
ENSMUSG00000029864	372.42712405227	0.0223392992512542	0.108389392922307	0.206091221887747	0.836719655512604	0.999831983216163
ENSMUSG00000030279	3224.48892140489	0.0352348557629725	0.0904088142101703	0.389701511870191	0.696757278422164	0.999831983216163
ENSMUSG00000030286	2670.12464934702	0.00211796925642291	0.0831539231880986	0.0254709865544925	0.979679290351889	0.999831983216163
ENSMUSG00000030314	844.815206466094	0.0237845985451191	0.0940834078755336	0.252795732708147	0.800426065431684	0.999831983216163
ENSMUSG00000055239	2327.69162276255	-0.0219930740486898	0.0843960809888948	-0.260595830134501	0.794404205674285	0.999831983216163
ENSMUSG00000030145	585.201547003176	0.0172680084755031	0.106456818281858	0.162217377293421	0.871134675937517	0.999831983216163
ENSMUSG00000064080	91.7714860114403	-0.192179707830746	0.121415076478901	-1.58941666060425	0.111966355636797	0.999831983216163
ENSMUSG00000086040	1063.97636861742	-0.133048563230757	0.10457830759636	-1.27270696182924	0.203122046291629	0.999831983216163
ENSMUSG00000057278	384.496943825768	0.0281187736483109	0.109248684441107	0.257346259368411	0.796911484799991	0.999831983216163
ENSMUSG00000038784	1798.69669925405	0.00708985581136544	0.0903375035097189	0.0784826204248389	0.937444154468436	0.999831983216163
ENSMUSG00000004633	25752.6125815077	-0.0382678574240687	0.0800261448077394	-0.478211993691247	0.632499326898853	0.999831983216163
ENSMUSG00000029832	696.918140461678	0.151835233010124	0.101119408056833	1.50119698933984	0.133304618438479	0.999831983216163
ENSMUSG00000090164	13.8666964445266	0.111934451634612	0.0818512580527192	1.33893500150891	0.180591833818489	0.999831983216163
ENSMUSG00000029911	866.047127015314	0.0659499239250481	0.0998447389806277	0.660432167596747	0.508976535021682	0.999831983216163
ENSMUSG00000000399	2960.22277207577	0.0421124914257141	0.0818165897879317	0.514709060416436	0.606756341140342	0.999831983216163
ENSMUSG00000029671	49.1171345916049	-0.0108045440480812	0.114863503356687	-0.0941237771045832	0.92501083282748	0.999831983216163
ENSMUSG00000030067	864.363927936751	0.0381062334947262	0.102836526949211	0.370489393243014	0.711017878165259	0.999831983216163
ENSMUSG00000042992	697.633706588006	0.110904132223707	0.0984068213033579	1.12686611185185	0.259799093174468	0.999831983216163
ENSMUSG00000030166	914.892982115722	-0.0815340987296127	0.1016758646575	-0.80196435918059	0.422573575175057	0.999831983216163
ENSMUSG00000030042	941.419102013847	0.0377069204328908	0.0999323944957435	0.377309304498489	0.705943758331307	0.999831983216163
ENSMUSG00000089862	1094.6092857722	0.0655943933546617	0.0942205713011387	0.696125834045423	0.486350029133709	0.999831983216163
ENSMUSG00000029817	5595.35338967498	-0.104189762750664	0.0776272782590735	-1.3422701789539	0.179508408894606	0.999831983216163
ENSMUSG00000000441	1734.12878667295	-0.0364862601433772	0.0849164926342437	-0.429675680412103	0.667431576527836	0.999831983216163
ENSMUSG00000042541	1438.20263877035	0.077631549747292	0.0895847506471757	0.866526296065636	0.38620161229066	0.999831983216163
ENSMUSG00000072623	796.990407250757	-0.0369401962309515	0.100956621840874	-0.365909479070333	0.714432622885805	0.999831983216163
ENSMUSG00000000627	2076.2519518121	-0.0787817503341307	0.0948684703972467	-0.830529270913983	0.40623960545485	0.999831983216163
ENSMUSG00000053470	2405.19352413846	-0.0418485174450566	0.0840887249891143	-0.497685965101883	0.618705401877524	0.999831983216163
ENSMUSG00000004535	7742.60686730024	0.0275924076074872	0.0847345159720382	0.325625115131001	0.744708007854642	0.999831983216163
ENSMUSG00000030276	1019.47937408818	0.0991285219226938	0.0941114796270264	1.05325415012924	0.292224526533325	0.999831983216163
ENSMUSG00000033420	924.906564135443	0.0388533961399049	0.0991225824065601	0.391926454579903	0.69511255562987	0.999831983216163
ENSMUSG00000029632	8088.8755446346	0.0139973810672892	0.0872402067117486	0.160444390239985	0.87253102416207	0.999831983216163
ENSMUSG00000040613	90.482915374275	0.0700645625916431	0.121742771424682	0.574793534320263	0.565430940068785	0.999831983216163
ENSMUSG00000029851	63.9064476893239	0.0251578014768281	0.117783314362196	0.213167183612484	0.831196563677104	0.999831983216163
ENSMUSG00000030257	12806.948573021	0.0175733084765444	0.105597095344765	0.166402342234267	0.867840330816558	0.999831983216163
ENSMUSG00000062980	252.578393181937	-0.0944640555138038	0.116922809268377	-0.808111975825684	0.419026124105765	0.999831983216163
ENSMUSG00000030341	320.360889256821	0.065897809479185	0.114752376150486	0.573916803003212	0.566024101906618	0.999831983216163
ENSMUSG00000068748	18901.0108196444	-0.0913002095031568	0.0887908332222602	-1.02844581707169	0.303740165800023	0.999831983216163
ENSMUSG00000029861	6619.9806750269	-0.0358244753523252	0.0827506997114896	-0.432934837533094	0.665062110123386	0.999831983216163
ENSMUSG00000030339	317.955860465882	-0.0627115597845062	0.11205024179764	-0.559659717019615	0.575711563964491	0.999831983216163
ENSMUSG00000001517	36.77184834155	-0.0832078734293316	0.108769792295749	-0.770127712152732	0.441224138901019	0.999831983216163
ENSMUSG00000040029	2371.2968920188	0.0603002909230522	0.083455330666896	0.722522663306607	0.469973196754129	0.999831983216163
ENSMUSG00000068699	121.851481905614	-0.024391173535611	0.121499527266899	-0.20082619159635	0.840834482201768	0.999831983216163
ENSMUSG00000030323	913.959180764393	-0.01477466224006	0.102524571739111	-0.144105607902459	0.885417076480422	0.999831983216163
ENSMUSG00000029922	4763.79221402531	-0.0821501343934585	0.0781039098971761	-1.05185910369386	0.292864197487719	0.999831983216163
ENSMUSG00000059182	487.422902532702	0.0625198617685884	0.104134957108561	0.600345045838127	0.548276303781847	0.999831983216163
ENSMUSG00000023439	16.4895898961553	0.0397112486122707	0.0864428187682749	0.455092719942527	0.649042535255439	0.999831983216163
ENSMUSG00000030089	962.029623023086	0.102321872539422	0.10968536943245	0.932317571229467	0.351172429569394	0.999831983216163
ENSMUSG00000030016	6778.99713059554	0.012262369426225	0.0968964314749731	0.126549491057688	0.899296975707419	0.999831983216163
ENSMUSG00000054435	20.4094643661152	0.00996900070763967	0.0931656526224534	0.106700344730289	0.91502670911411	0.999831983216163
ENSMUSG00000052763	609.736110957559	0.00841326289850212	0.0998325443928341	0.0842691846077446	0.932842412352107	0.999831983216163
ENSMUSG00000030103	2850.04165889848	0.0388894823135813	0.0942418227052263	0.412611996942097	0.679890910169124	0.999831983216163
ENSMUSG00000038271	1442.59542324236	-0.0320552345887131	0.0950585344708806	-0.337215756406915	0.735954260324099	0.999831983216163
ENSMUSG00000038022	130.394435945343	0.0310500118358732	0.121837570789136	0.25473250614401	0.798929707966925	0.999831983216163
ENSMUSG00000029752	3246.76386348438	0.0355618581464008	0.0897278086156405	0.396311083790536	0.691875551559811	0.999831983216163
ENSMUSG00000033216	364.909435605992	-0.0289574465154335	0.110966728072569	-0.26100280256648	0.79409034601292	0.999831983216163
ENSMUSG00000057691	1246.61717518732	-0.0391133864302833	0.0960313263724793	-0.407301406960154	0.683786629558237	0.999831983216163
ENSMUSG00000019210	6129.66112904208	0.0764920512892949	0.0828449573254575	0.923241105114316	0.355881572115363	0.999831983216163
ENSMUSG00000068551	1828.10074097939	-0.0142071604340455	0.0854929560173036	-0.166179281186225	0.868015863950124	0.999831983216163
ENSMUSG00000001763	741.109959355546	0.161608205117707	0.106137107411524	1.52160758015162	0.128107437088479	0.999831983216163
ENSMUSG00000056737	75.7244087998104	0.122153383075898	0.120855491606199	1.00757420797217	0.313658916077116	0.999831983216163
ENSMUSG00000047867	205.653113790681	0.126636494981079	0.119554883871592	1.05828370212981	0.289926120921831	0.999831983216163
ENSMUSG00000053460	1133.13477178214	-0.0667519687177081	0.0997754603418931	-0.669069194719021	0.503451339589599	0.999831983216163
ENSMUSG00000029868	11.9491759127222	0.00851683440632883	0.0774344215145587	0.109796466356058	0.912570793541469	0.999831983216163
ENSMUSG00000029762	29.2171966759098	0.13725641462896	0.103972835153903	1.3050368833558	0.191880288851678	0.999831983216163
ENSMUSG00000030220	155.585356869327	-0.0557597377963262	0.119865489303051	-0.465296512629558	0.641719131830425	0.999831983216163
ENSMUSG00000043298	15.2873605159813	-0.0417020544659012	0.0838059807882832	-0.504263214805541	0.614076423425069	0.999831983216163
ENSMUSG00000071337	6597.82655870142	-0.0548737005522733	0.0793499370912209	-0.691569951129765	0.489207437636546	0.999831983216163
