GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000039914	1737.91871438801	-0.002692271147311	0.0922927067650551	-0.0291693819006912	0.976729500541822	0.999831983216163
ENSMUSG00000019872	1314.29265234219	-0.159496658629771	0.0898497043612429	-1.7752381996176	0.0758585648084676	0.999831983216163
ENSMUSG00000038446	1692.89292296694	-0.0500949998179356	0.0872381942584017	-0.574259461768366	0.565792236942639	0.999831983216163
ENSMUSG00000019966	8243.39028333736	-0.0771421110067643	0.100214949180142	-0.770004787217651	0.44129705296324	0.999831983216163
ENSMUSG00000006345	55.3834095196096	0.0179299971007586	0.116962737127886	0.153084373653112	0.878331738643471	0.999831983216163
ENSMUSG00000069520	1072.88911843924	0.00633911374959319	0.0907874769121832	0.0698228177747674	0.944334685539821	0.999831983216163
ENSMUSG00000075266	54.5913281990166	-0.0357227371067894	0.116313456485019	-0.307889232278103	0.758166619463006	0.999831983216163
ENSMUSG00000002147	327.715072752809	0.143561654252811	0.110114887774148	1.30333190034977	0.192461474763043	0.999831983216163
ENSMUSG00000038583	18.4400797115293	0.0100046008668113	0.0870963114686267	0.114523614920775	0.908822727551591	0.999831983216163
ENSMUSG00000019832	56.3220148419569	0.0891514154482185	0.116731203373404	0.76088938278326	0.446723140631127	0.999831983216163
ENSMUSG00000001151	1989.72096180145	0.104102333635714	0.103806273607705	1.0024772188292	0.316113163872333	0.999831983216163
ENSMUSG00000012819	74.706053074339	0.148306545959053	0.119100468032196	1.23907764122788	0.215316746316838	0.999831983216163
ENSMUSG00000019777	3599.15907187826	0.00507783080583489	0.0816166623889206	0.0622165908199094	0.950390350521628	0.999831983216163
ENSMUSG00000025348	1956.06009020264	-0.0289029769876442	0.0963393466694932	-0.300020167714324	0.764161772227615	0.999831983216163
ENSMUSG00000020130	2626.14076984381	-0.0264546265990861	0.0938850204630725	-0.281800538210484	0.778096458218176	0.999831983216163
ENSMUSG00000025408	45.2744959656132	-0.0839681606051696	0.113355515400246	-0.744646388470089	0.456485516845594	0.999831983216163
ENSMUSG00000025362	2408.16586158288	0.126277960719908	0.0849934162933371	1.48559603173011	0.137386005317472	0.999831983216163
ENSMUSG00000003226	9342.27131394781	0.0264296758247851	0.103138972607708	0.256225995625243	0.797776336859134	0.999831983216163
ENSMUSG00000093674	3544.48841557705	0.026106874621505	0.0906998109081322	0.287825735260327	0.773480136697923	0.999831983216163
ENSMUSG00000040441	16.0018429812487	0.0142641228252735	0.0823682605228108	0.171949194962592	0.86347747052406	0.999831983216163
ENSMUSG00000019845	246.335728401189	0.031845456302425	0.114055958178905	0.279187811615347	0.780100696827638	0.999831983216163
ENSMUSG00000019831	2821.00056985469	-0.106389451909165	0.0892638309786658	-1.19199929327634	0.233261522380416	0.999831983216163
ENSMUSG00000020076	3889.99192465301	-0.0542616946950771	0.0789661427500851	-0.687172563953532	0.491973991353603	0.999831983216163
ENSMUSG00000019809	991.488425639733	-0.00370052861343291	0.0915380985715927	-0.0404251495450351	0.967754180196282	0.999831983216163
ENSMUSG00000048756	7177.89312492301	-0.0900295416653461	0.0961859905944561	-0.936236381837823	0.349151495079706	0.999831983216163
ENSMUSG00000050953	12262.5353789829	-0.0251104883620092	0.0788641810810231	-0.31840763526456	0.750175747327705	0.999831983216163
ENSMUSG00000020154	1693.5911682333	-0.143916685936576	0.106442429937698	-1.35306357492867	0.176035321050412	0.999831983216163
ENSMUSG00000075327	607.74889671955	-0.0689659070537097	0.101377990782462	-0.680293506291163	0.496318635434046	0.999831983216163
ENSMUSG00000020263	16650.2584605219	-0.0623286340132351	0.0812396445949923	-0.767272556150021	0.442919481839274	0.999831983216163
ENSMUSG00000034620	983.862348760622	0.0841140397414557	0.0932904726281695	0.901617844462035	0.367259908479963	0.999831983216163
ENSMUSG00000062074	35.6748916818928	-0.0850174110909415	0.108976356035443	-0.785579535520317	0.432113857482425	0.999831983216163
ENSMUSG00000020235	1523.87692524331	0.0660671317811228	0.0875684206937603	0.754425083782879	0.450594014318346	0.999831983216163
ENSMUSG00000025351	1518.38005599099	0.0345505547361803	0.0919339018270776	0.375789933672876	0.707073072000313	0.999831983216163
ENSMUSG00000020308	835.764762779727	0.0882211458248967	0.100216882949834	0.880125440366932	0.37879135875211	0.999831983216163
ENSMUSG00000074862	144.585624020247	-0.0133286312005222	0.121668369983545	-0.109544564738809	0.912770576873065	0.999831983216163
ENSMUSG00000019828	8628.14460808091	0.0211468585564783	0.104977201725365	0.20142311625635	0.840367741445541	0.999831983216163
ENSMUSG00000036499	3314.58010638205	0.0608098301175969	0.100665195175883	0.603971963150528	0.545862282525773	0.999831983216163
ENSMUSG00000090841	6657.5379966176	0.000366082869540623	0.0880750239475156	0.00415716637571598	0.99668307068601	0.999831983216163
ENSMUSG00000039116	173.682996335047	-0.205451124740418	0.119757878099778	-1.71799461456048	0.0857975975843416	0.999831983216163
ENSMUSG00000038151	24.558873334756	0.0595243386780866	0.0923970574697902	0.636559051515383	0.524412105001256	0.999831983216163
ENSMUSG00000020178	56.0616846475263	-0.000182462210534055	0.114527261233643	-0.00159094772034668	0.998730607912387	0.999831983216163
ENSMUSG00000064065	4012.35609073119	-0.0528557877009623	0.0872068878021479	-0.606139870495128	0.544421877219158	0.999831983216163
ENSMUSG00000019851	411.791304331215	-0.054222184843084	0.112287914762463	-0.48287643507123	0.629183474716317	0.999831983216163
ENSMUSG00000063320	262.8451960495	0.0326874515163772	0.1163662318708	0.280831183152678	0.778839884987156	0.999831983216163
ENSMUSG00000020171	981.495283665882	0.025316369944841	0.0912851932162647	0.277330800857204	0.781526111072587	0.999831983216163
ENSMUSG00000038332	4782.42928407969	-0.0568490589737756	0.0782140839595463	-0.726863756405612	0.467309421639072	0.999831983216163
ENSMUSG00000003072	3877.92209813494	-0.0370007650174609	0.0882160039032464	-0.419447163689102	0.674889361502923	0.999831983216163
ENSMUSG00000035890	1318.85111422009	-0.0313481479046892	0.0927828090805615	-0.337860688541532	0.735468173285421	0.999831983216163
ENSMUSG00000019868	1216.82501089405	-0.00829261103142691	0.0891533280108766	-0.0930146640013562	0.925891911539469	0.999831983216163
ENSMUSG00000036009	306.908025027186	0.0098969916321324	0.112512288481557	0.0879477913572982	0.929918171726871	0.999831983216163
ENSMUSG00000014329	279.401793570403	-0.0735446359683769	0.115383536037895	-0.637418087693408	0.523852549652795	0.999831983216163
ENSMUSG00000019852	8383.59712837933	-0.0295631073128617	0.0954040504416022	-0.309901649264577	0.756635748579229	0.999831983216163
ENSMUSG00000003068	2445.57196580851	-0.035885823850943	0.0955630332053459	-0.375536222654136	0.707261712515667	0.999831983216163
ENSMUSG00000035697	121.583009922942	0.206720038552563	0.121523119990484	1.69667326939169	0.0897584490389203	0.999831983216163
ENSMUSG00000020044	3466.4495760213	-0.168368438122181	0.104246569573286	-1.61637031055413	0.106014273443005	0.999831983216163
ENSMUSG00000037747	4564.96654495452	-0.0615134485954656	0.0803094450362062	-0.765984718532122	0.443685394934599	0.999831983216163
ENSMUSG00000051736	238.006510281206	0.06287443291622	0.114735761218617	0.547917394782919	0.583748624266171	0.999831983216163
ENSMUSG00000020265	3119.60520358816	0.0601305636921098	0.0810648851432935	0.741731582581278	0.458249980528619	0.999831983216163
ENSMUSG00000037990	104.728593937009	-0.0511337385887623	0.12186554285721	-0.42002562735485	0.674466732365005	0.999831983216163
ENSMUSG00000033318	196.261709796586	-0.152603688509875	0.118504593884951	-1.28863797546659	0.197523974681806	0.999831983216163
ENSMUSG00000019978	1825.99222753415	-0.140925076309843	0.0868034038423717	-1.62363057729873	0.104454675489842	0.999831983216163
ENSMUSG00000032977	1205.13808746552	-0.051660031089845	0.0887381134050512	-0.58216926865661	0.560452671062406	0.999831983216163
ENSMUSG00000048701	2077.36493514953	-0.0498895259596087	0.0881224419745751	-0.566172585668373	0.571276464001423	0.999831983216163
ENSMUSG00000020108	1799.1056466287	-0.066885583469177	0.111276774419433	-0.606150667946565	0.544414707885383	0.999831983216163
ENSMUSG00000061032	7780.54804688749	0.100385099342086	0.079189901339231	1.26754444128461	0.204960683440671	0.999831983216163
ENSMUSG00000078427	859.398804258071	0.086583758785395	0.0952380854371099	0.909086939993561	0.363304235829199	0.999831983216163
ENSMUSG00000037855	2388.40965525475	-0.139183611032085	0.0852984309631836	-1.63186984277062	0.102706908201212	0.999831983216163
ENSMUSG00000034613	3010.19891293337	-0.0434225336069641	0.0884956705073233	-0.490705654581136	0.6236346465544	0.999831983216163
ENSMUSG00000020225	799.652181338126	0.0419922664721285	0.0998495931599184	0.420512796462777	0.674110883237819	0.999831983216163
ENSMUSG00000019899	1008.05415942599	-0.11130823894343	0.0940730612198534	-1.18331302241296	0.236685113656518	0.999831983216163
ENSMUSG00000035189	661.145577155414	0.017383677292466	0.107451705922464	0.161787108400402	0.871473505299053	0.999831983216163
ENSMUSG00000019945	49.4522324351654	0.0168852782455987	0.114790974590435	0.146964052828623	0.883160393865194	0.999831983216163
ENSMUSG00000020100	778.091972789959	-0.0415171561224227	0.101191082733934	-0.41034724982829	0.681551235943547	0.999831983216163
ENSMUSG00000019822	336.636663769883	0.0345883255318302	0.112195778988605	0.308189954117275	0.757937796146164	0.999831983216163
ENSMUSG00000019842	318.46806581227	0.0239880076080055	0.110487547290711	0.217082526045698	0.828144031466409	0.999831983216163
ENSMUSG00000020056	361.617384732222	0.154785603796217	0.109114620149085	1.41808631172133	0.156165567118615	0.999831983216163
ENSMUSG00000044005	669.676711376666	0.0727901788352662	0.105157311143773	0.692024648023316	0.488921850291347	0.999831983216163
ENSMUSG00000019989	28.3874429239778	-0.0569809128937114	0.101768178448702	-0.563212082981921	0.573290476022053	0.999831983216163
ENSMUSG00000071072	3334.0659078427	0.0341340693505409	0.0864894746659732	0.394649939165602	0.693101252689123	0.999831983216163
ENSMUSG00000037608	9414.13941684152	0.0400417736101289	0.0905789611607764	0.442033863921442	0.658464701118982	0.999831983216163
ENSMUSG00000004356	1067.31318596368	0.0568514520572731	0.0960490330966233	0.591889872022187	0.553924336282909	0.999831983216163
ENSMUSG00000053329	2581.33141700152	0.0368709750337727	0.0832299396836521	0.442995305837549	0.65776913004941	0.999831983216163
ENSMUSG00000019892	58.558394017029	-0.0610650273170908	0.116136933362219	-0.52784881086417	0.597604275883071	0.999831983216163
ENSMUSG00000004929	907.408381349832	0.0729526490109858	0.0967139576278773	0.754275922032475	0.450683557196551	0.999831983216163
ENSMUSG00000015312	328.900844602484	-0.0130193851544013	0.113942342280537	-0.114293183167395	0.909005386134308	0.999831983216163
ENSMUSG00000020211	1198.15695196022	0.0305680415845817	0.101283630384263	0.301762884586215	0.76283282643192	0.999831983216163
ENSMUSG00000020064	1446.88033950598	-0.0131084645446291	0.0892044825686162	-0.146953025503461	0.883169097898698	0.999831983216163
ENSMUSG00000038160	1003.4588897747	0.0760163359101719	0.100993972877527	0.752560625238373	0.451713986144902	0.999831983216163
ENSMUSG00000078451	167.608690248564	0.144184924283456	0.119795769408873	1.20237851000843	0.229216911393482	0.999831983216163
ENSMUSG00000035011	4857.26490424649	-0.0168672365495768	0.0871647648100501	-0.193515201740052	0.846555501799576	0.999831983216163
ENSMUSG00000020250	2382.51585351211	0.0159967027166593	0.0884103327878988	0.18093862445885	0.856415751249793	0.999831983216163
ENSMUSG00000033126	155.749320470839	-0.0203636361453195	0.120385042970932	-0.169164388382958	0.865667340004848	0.999831983216163
ENSMUSG00000020038	2865.50678295372	-0.0707711068108973	0.0931501348087425	-0.759868752653046	0.447333041208511	0.999831983216163
ENSMUSG00000034674	451.876494394906	-0.110633111986618	0.10425513224542	-1.06120755437184	0.288595587007961	0.999831983216163
ENSMUSG00000015501	7470.75136264909	-0.132717991709541	0.0808099801577722	-1.64256319735723	0.100473340509128	0.999831983216163
ENSMUSG00000056073	6332.88274017533	-0.125531462068434	0.0796676037690305	-1.57585799572768	0.115058533133813	0.999831983216163
ENSMUSG00000043670	3289.59364182633	0.0452994603915098	0.0949487257530436	0.477035453630607	0.633336875799154	0.999831983216163
ENSMUSG00000020019	992.817989845706	-0.00202603715221311	0.112852967887717	-0.017950265593454	0.985678529316504	0.999831983216163
ENSMUSG00000055053	6420.78443937061	-0.0198030841551725	0.0829160413717389	-0.23883597659729	0.811232772083208	0.999831983216163
ENSMUSG00000001120	2158.58400404573	0.0270700629067775	0.0896926194071034	0.301790965503267	0.762811418441676	0.999831983216163
ENSMUSG00000038876	680.136380903677	0.0141829489151929	0.10307864480833	0.137596966585864	0.89055895303884	0.999831983216163
ENSMUSG00000023068	3020.97741597035	-0.0327550462919829	0.0913846233113461	-0.358449670029758	0.720006826327985	0.999831983216163
ENSMUSG00000034560	3653.16615546048	-0.0557011921298367	0.0966702977559104	-0.576282869078496	0.564424000073846	0.999831983216163
ENSMUSG00000001783	3483.66351521695	0.127982440099931	0.0816256976630357	1.56775680604575	0.116937898861778	0.999831983216163
ENSMUSG00000020048	13524.9588778751	-0.000563501115871848	0.0759628531768095	-0.00741753943488517	0.994081714076383	0.999831983216163
ENSMUSG00000020312	907.591186581147	0.0655422444740212	0.0940284325836322	0.697005203425336	0.485799537418393	0.999831983216163
ENSMUSG00000047712	3945.67766280264	-0.101898145740678	0.0860265345007839	-1.18463716201426	0.23616093722071	0.999831983216163
ENSMUSG00000035478	1776.28544606871	-0.0268851647955028	0.094259683477959	-0.285225334237893	0.775471512226278	0.999831983216163
ENSMUSG00000064181	1354.58792761483	0.0250319469771919	0.0889139456310032	0.281521364886254	0.778310543622553	0.999831983216163
ENSMUSG00000035278	633.309684701118	-0.0465207381617173	0.0994091462707315	-0.467961284702545	0.639812276084507	0.999831983216163
ENSMUSG00000052302	1998.22960286196	-0.00657096792051442	0.102452480302457	-0.0641361640539357	0.94886180635935	0.999831983216163
ENSMUSG00000035215	362.149519525684	0.118641872518939	0.112956959021741	1.04973749945969	0.293838817756608	0.999831983216163
ENSMUSG00000020248	1228.31771270147	0.0684153909720682	0.0898383466925234	0.761491623383413	0.446363480256087	0.999831983216163
ENSMUSG00000019861	3114.42444081364	-0.0354990983640832	0.0903782816875081	-0.392812006334733	0.694458336264851	0.999831983216163
ENSMUSG00000020096	775.013196032998	-0.0500228001569325	0.107552583391605	-0.465128838461663	0.641839195219915	0.999831983216163
ENSMUSG00000040502	634.947112609588	-0.00523569156575019	0.106108475134918	-0.0493432667261634	0.960645739630431	0.999831983216163
ENSMUSG00000035722	2686.54794125591	0.0960311957515468	0.0967497658170299	0.992303515781648	0.321049488792536	0.999831983216163
ENSMUSG00000019808	139.114046261161	0.0501874399839411	0.121674620998637	0.41212761767713	0.680245886962091	0.999831983216163
ENSMUSG00000020003	1208.63964434411	0.073175605460889	0.0945247576986143	0.774091457565527	0.438876708773441	0.999831983216163
ENSMUSG00000049422	2719.85648024126	0.0338420301331643	0.0857356240566558	0.394705453755968	0.693060277395895	0.999831983216163
ENSMUSG00000051067	2053.77524531178	0.0197761811305731	0.0918295369758471	0.215352237087804	0.829492705581195	0.999831983216163
ENSMUSG00000019916	1789.98768666048	-0.0236686432565381	0.0933900426108955	-0.253443705564648	0.79992535765931	0.999831983216163
ENSMUSG00000020131	138.689830678834	0.171743394986609	0.12156374171614	1.40884958297743	0.158879650182222	0.999831983216163
ENSMUSG00000033427	16.9895398369529	-0.0251389170952746	0.0875235216533397	-0.28901681034827	0.772568513457308	0.999831983216163
ENSMUSG00000019564	412.268956934631	0.0643850061592205	0.110909428000263	0.580364276959764	0.561668989982018	0.999831983216163
ENSMUSG00000000374	4160.15874214356	-0.0235855856506725	0.0783156541470519	-0.301163908109244	0.763289510059861	0.999831983216163
ENSMUSG00000034792	29.5923134380742	0.116036559886875	0.103452268650795	1.11082285579056	0.266644606416384	0.999831983216163
ENSMUSG00000025407	449.660849398601	-0.0591400146275428	0.106087332350227	-0.557554759848496	0.577148456208618	0.999831983216163
ENSMUSG00000019796	4607.46311789879	0.0609309868828447	0.0793703931412488	0.767651289158746	0.442694382629377	0.999831983216163
ENSMUSG00000037440	15.2228239772404	-0.0601166890722465	0.0794307145930434	-0.771649848762058	0.440321841532015	0.999831983216163
ENSMUSG00000046807	1131.8778547666	0.123725862052314	0.0920017753339342	1.34468262401341	0.178727748296758	0.999831983216163
ENSMUSG00000025359	30.09454988136	0.0320561168793261	0.104455199601941	0.306135653422963	0.759501362739356	0.999831983216163
ENSMUSG00000020180	1912.20254292269	-0.0224028399250111	0.0844505301443405	-0.265281053836654	0.790792958656601	0.999831983216163
ENSMUSG00000019988	320.295173884774	-0.0127110828555978	0.110141985183359	-0.115417159531498	0.908114478513209	0.999831983216163
ENSMUSG00000040287	164.00767996315	-0.158830768019334	0.121274599416283	-1.31212527910585	0.189477867894117	0.999831983216163
ENSMUSG00000020037	835.36992328808	0.0687891601674131	0.0968037401464245	0.710554830621932	0.477360142075486	0.999831983216163
ENSMUSG00000040521	514.766346007001	0.0404812468308434	0.103664844364961	0.390466431451737	0.6961916730683	0.999831983216163
ENSMUSG00000052681	3139.57266871642	-0.0373221708481343	0.0814126412463755	-0.458442908816002	0.646634270225802	0.999831983216163
ENSMUSG00000043259	1024.52161869026	-0.108444633770236	0.105146118070337	-1.03179664738893	0.302167390178196	0.999831983216163
ENSMUSG00000000296	273.609289579545	0.00279049643705222	0.114813887154889	0.0243038378136898	0.980610251903851	0.999831983216163
ENSMUSG00000020057	33.7969950983453	0.0479282523054798	0.106970159428134	0.446687739927653	0.655100535128512	0.999831983216163
ENSMUSG00000038774	1216.61640854982	0.118792742256588	0.0963486312419309	1.23279009140797	0.217654089083678	0.999831983216163
ENSMUSG00000005054	734.234788487422	0.0987293675980438	0.0997449092524969	0.98970504021204	0.322318310723436	0.999831983216163
ENSMUSG00000004207	52240.7886663805	0.0939535489252502	0.0737475663974352	1.27389830299486	0.202699459914564	0.999831983216163
ENSMUSG00000035621	1309.90712936534	-0.14252297633334	0.091973876113099	-1.54978514015027	0.121193094823676	0.999831983216163
ENSMUSG00000046567	739.074184464465	0.0436970975661823	0.0959813296416408	0.455258630681453	0.648923184566503	0.999831983216163
ENSMUSG00000008398	261.538928742725	-0.04711778041622	0.116939530859572	-0.402911642641165	0.68701322606223	0.999831983216163
ENSMUSG00000035759	180.285808775696	0.114299555759674	0.119368418935391	0.956600837363057	0.338768766026764	0.999831983216163
ENSMUSG00000044499	203.608193953584	0.146895036535386	0.117618371630551	1.24814878163403	0.21197657665863	0.999831983216163
ENSMUSG00000036099	3764.87814111946	-0.0275225618682025	0.0864030907628069	-0.318549106588709	0.750068451319089	0.999831983216163
ENSMUSG00000003070	182.630325043458	-0.0964951571911025	0.118466531339949	-0.814742243723588	0.415219867245881	0.999831983216163
ENSMUSG00000003345	3427.38711191271	0.0592591033697391	0.0814993472010646	0.727079414855561	0.467177308230545	0.999831983216163
ENSMUSG00000025393	32311.5218762327	-0.0204827203477438	0.0784211798448548	-0.261193359346233	0.793943398899615	0.999831983216163
ENSMUSG00000112640	60.8516414546335	0.0787673517604398	0.117624293747474	0.667726477534139	0.504308205430987	0.999831983216163
ENSMUSG00000063804	164.587953194255	0.193745747045794	0.120555002094276	1.60447903721956	0.108608501549757	0.999831983216163
ENSMUSG00000020087	565.825942100188	-0.0765404669296963	0.101159952803875	-0.756617387524545	0.44927912128296	0.999831983216163
ENSMUSG00000020097	2080.57090974682	-0.00195668374768668	0.0848645833106055	-0.0230561327393995	0.981605497377582	0.999831983216163
ENSMUSG00000020196	2738.20382214743	-0.116208559683223	0.0884402210134851	-1.31413613151068	0.18880039696828	0.999831983216163
ENSMUSG00000038522	29.2507881668076	-0.0692678277335427	0.102709965888246	-0.680477212605014	0.49620234568771	0.999831983216163
ENSMUSG00000019979	425.815990326872	0.0291909774425959	0.111125412110351	0.262713713277924	0.792771246299437	0.999831983216163
ENSMUSG00000019806	2603.86342597545	-0.0194779913405418	0.0868407461567543	-0.224294552005368	0.82252811509825	0.999831983216163
ENSMUSG00000074785	1218.17633957893	0.0253953888720672	0.0976035968158144	0.260192208226176	0.794715514269473	0.999831983216163
ENSMUSG00000001211	11354.6725344679	-0.0683591937161138	0.0760019953819917	-0.899484016877301	0.368394905445439	0.999831983216163
ENSMUSG00000025383	35.7134153618681	-0.0725435485955847	0.107923614533657	-0.676502131673086	0.498721893088644	0.999831983216163
ENSMUSG00000020212	418.842483135939	0.021889377625717	0.106294127225298	0.205923785134741	0.836850445748412	0.999831983216163
ENSMUSG00000040043	977.158090284693	-0.0558753251759875	0.106733201054456	-0.523564949518647	0.600581165546969	0.999831983216163
ENSMUSG00000019813	201.828279461856	-0.0167532698722999	0.117518105352288	-0.14255022114466	0.886645413621175	0.999831983216163
ENSMUSG00000019891	385.775659078774	0.085898709305993	0.107812840083385	0.796606092701747	0.425679837826532	0.999831983216163
ENSMUSG00000034994	39429.6287959923	0.0300550813730747	0.0767077183157133	0.391802576847372	0.695204090939795	0.999831983216163
ENSMUSG00000062866	2789.52268092907	-0.0774382726497602	0.099486904419538	-0.778579606575567	0.436227396056491	0.999831983216163
ENSMUSG00000009293	835.769835381974	0.054648606778607	0.0947018599997254	0.577048801345659	0.563906489151939	0.999831983216163
ENSMUSG00000020079	1128.04823514397	-0.0940878691643819	0.0979363093585853	-0.960811575711173	0.336646917183958	0.999831983216163
ENSMUSG00000112160	224.946237575091	0.0619354782091166	0.120385854015853	0.514333350456623	0.607018948521602	0.999831983216163
ENSMUSG00000038587	3126.97874523198	0.154342132176415	0.0938159981803961	1.64466246220642	0.100039437996635	0.999831983216163
ENSMUSG00000038916	2635.01518565798	-0.0691214968945438	0.0976882249670367	-0.707719171720857	0.479119669324342	0.999831983216163
ENSMUSG00000054708	653.182389387182	0.0782886018650716	0.10171300754194	0.769543298161405	0.441570851055601	0.999831983216163
ENSMUSG00000000295	215.535511205312	0.0350937632730919	0.119702706201726	0.293114170815474	0.769434885500044	0.999831983216163
ENSMUSG00000034813	312.598397639029	0.113198444788564	0.113170661412986	0.999945773965401	0.317336750800179	0.999831983216163
ENSMUSG00000035873	72.671811176443	-0.0344237681188505	0.119088853779322	-0.289513332095229	0.772188578991186	0.999831983216163
ENSMUSG00000020198	6708.15543044565	-0.00113522751491547	0.0782492066024037	-0.0145072497138038	0.98842529543769	0.999831983216163
ENSMUSG00000020018	312.146128743746	-0.0204078411820083	0.113232517390131	-0.180241418691182	0.856963043444198	0.999831983216163
ENSMUSG00000000290	89.6185827841092	0.188393590340324	0.121495637623731	1.54412775322151	0.122557386660849	0.999831983216163
ENSMUSG00000019779	35.9100367678615	0.00329676965149481	0.107971806208756	0.0304902971175382	0.975676031563532	0.999831983216163
ENSMUSG00000071359	1162.23354452397	-0.03474077555867	0.0911397659275422	-0.381195272667723	0.70305835665572	0.999831983216163
ENSMUSG00000020255	2489.01704447994	-0.0996313769563903	0.0837223454795784	-1.19010273358043	0.234006016005434	0.999831983216163
ENSMUSG00000020074	4471.71048717852	-0.00503315525404136	0.0888306795470653	-0.0566607659892609	0.954815427984125	0.999831983216163
ENSMUSG00000038214	125.049364602302	0.0739920290275396	0.121789273138891	0.606880595566218	0.543930156538126	0.999831983216163
ENSMUSG00000078453	98.3514590919395	0.0919123792421664	0.121840296148507	0.753000656894701	0.451449519280364	0.999831983216163
ENSMUSG00000060487	287.514059722079	0.161335516838245	0.118251027495098	1.36249172673611	0.173042753343202	0.999831983216163
ENSMUSG00000004934	728.099223257263	-0.0368851839426463	0.0957641378179055	-0.385165391980317	0.700114882258728	0.999831983216163
ENSMUSG00000019951	4907.14741335543	-0.0665588172836639	0.0833148495897739	-0.798944219854633	0.424322756633982	0.999831983216163
ENSMUSG00000001785	961.641444452982	-0.0203311606785113	0.0919240877990433	-0.221174068854149	0.824956899342699	0.999831983216163
ENSMUSG00000020132	4980.31144754237	-0.0328300377666109	0.0838864542878043	-0.391376058095156	0.695519286690871	0.999831983216163
ENSMUSG00000020069	1586.14360226176	0.0153725397164959	0.090343522618228	0.170155147642424	0.864888124253312	0.999831983216163
ENSMUSG00000001666	709.705133382026	0.0023889979209762	0.0997484099783247	0.0239518699374066	0.9808909999057	0.999831983216163
ENSMUSG00000037151	670.021084479868	0.0622103627801353	0.104307381441656	0.596290328493196	0.550981290926873	0.999831983216163
ENSMUSG00000034917	60.22309914114	0.0672133526557655	0.118286207459947	0.566539417094117	0.571027145426634	0.999831983216163
ENSMUSG00000035864	20222.6031927812	0.068951851864554	0.0759793922685968	0.907457130129942	0.364165109889287	0.999831983216163
ENSMUSG00000015889	1923.02384307623	0.120624508136213	0.0893583860143239	1.3497023779243	0.177111469292428	0.999831983216163
ENSMUSG00000019854	2381.98584466467	0.0209457386526399	0.0832680166571064	0.251541789691692	0.80139525703238	0.999831983216163
ENSMUSG00000061589	5338.70579977977	-0.0669957829779957	0.0932306146335457	-0.718705300767637	0.472322516577167	0.999831983216163
ENSMUSG00000036168	72.2191045424917	0.0550222375458484	0.117266366449992	0.467605339614317	0.640066845742055	0.999831983216163
ENSMUSG00000020156	1256.00837689359	0.0429237395640227	0.0956579344788366	0.448667937006281	0.653671217471301	0.999831983216163
ENSMUSG00000025436	245.615329713455	-0.0645520317433862	0.116368349063366	-0.554974362792471	0.578912196305662	0.999831983216163
ENSMUSG00000061904	12730.0574540319	-0.0331598057531041	0.0784714465054646	-0.422582533797497	0.672599872195256	0.999831983216163
ENSMUSG00000004933	516.765824044709	0.167291057703657	0.117540133859457	1.42059912659519	0.155433332555162	0.999831983216163
ENSMUSG00000039824	183.463817769833	0.110506103989644	0.120172628068483	0.918227672603762	0.358499683972736	0.999831983216163
ENSMUSG00000020219	531.856327151703	-0.0538926656115346	0.105849299171724	-0.50921234590366	0.610603390252546	0.999831983216163
ENSMUSG00000020072	37.048769328406	0.00085864839792075	0.10718051403565	0.00800804458059753	0.993610573158016	0.999831983216163
ENSMUSG00000038302	467.866139957069	0.0904033843861116	0.105991788285017	0.852688728519325	0.3938319431418	0.999831983216163
